URL,Marque,Modèle,Prix,Carrosserie,Etat,Sieges,Portes,Annonce ID,Garantie,Kilometrage,Annee,Puissance,Transmission,Cylindree,Carburant,CO2,Couleur originale,Type peinture,Couleur interieur,position_page
https://www.autoscout24.fr/offres/peugeot-207-1-4-hdi-70ch-trendy-diesel-79892936-9d67-40cd-bc85-9fc6b89fe852,Peugeot 207,1.4 HDi 70ch Trendy,"€ 1 900,-",Berline,Occasion,5,3,,,295 300 km,10/2007,51 kW (69 CH),Boîte manuelle,1 398 cm³,Diesel,,,Autres,,21
https://www.autoscout24.fr/offres/peugeot-207-1-4-hdi-70ch-trendy-diesel-79892936-9d67-40cd-bc85-9fc6b89fe852,Peugeot 207,1.4 HDi 70ch Trendy,"€ 1 900,-",Berline,Occasion,5,3,,,295 300 km,10/2007,51 kW (69 CH),Boîte manuelle,1 398 cm³,Diesel,,,Autres,,22
https://www.autoscout24.fr/offres/renault-megane-1-5-blue-dci-115ch-business-edc-diesel-1a0e2924-5378-4ca8-9600-efe2b59bf39d,Renault Megane,1.5 Blue dCi 115ch Business EDC,"€ 15 299,-1",Berline,Occasion,5,5,re93c1-FJ-017-HB_P039716,,66 500 km,08/2019,,Boîte automatique,1 461 cm³,Diesel,,Gris Platine,,,23
https://www.autoscout24.fr/offres/renault-megane-1-5-blue-dci-115ch-business-edc-diesel-1a0e2924-5378-4ca8-9600-efe2b59bf39d,Renault Megane,1.5 Blue dCi 115ch Business EDC,"€ 15 299,-1",Berline,Occasion,5,5,re93c1-FJ-017-HB_P039716,,66 500 km,08/2019,,Boîte automatique,1 461 cm³,Diesel,,Gris Platine,,,24
https://www.autoscout24.fr/offres/land-rover-range-rover-evoque-ed4-150-bvm-pure-excellent-etat-diesel-blanc-cff50db6-6847-4b76-913f-03e7b80d6b7b,Land Rover Range Rover Evoque,eD4 150 BVM Pure - excellent etat,"€ 17 990,-",SUV/4x4/Pick-Up,Occasion,5,5,r18ul9dn2,12 mois,88 000 km,06/2017,110 kW (150 CH),Boîte manuelle,1 999 cm³,Diesel,,White,,Noir,25
https://www.autoscout24.fr/offres/land-rover-range-rover-evoque-ed4-150-bvm-pure-excellent-etat-diesel-blanc-cff50db6-6847-4b76-913f-03e7b80d6b7b,Land Rover Range Rover Evoque,eD4 150 BVM Pure - excellent etat,"€ 17 990,-",SUV/4x4/Pick-Up,Occasion,5,5,r18ul9dn2,12 mois,88 000 km,06/2017,110 kW (150 CH),Boîte manuelle,1 999 cm³,Diesel,,White,,Noir,26
https://www.autoscout24.fr/offres/land-rover-range-rover-evoque-prestige-diesel-orange-ff222f35-485b-4439-8d5a-f658c8abd20f,Land Rover Range Rover Evoque,Prestige,"€ 12 999,-",SUV/4x4/Pick-Up,Occasion,,5,15641196004MD20150701139.84,,175 000 km,07/2015,140 kW (190 CH),Boîte manuelle,,Diesel,,Orange,,,27
https://www.autoscout24.fr/offres/land-rover-range-rover-evoque-prestige-diesel-orange-ff222f35-485b-4439-8d5a-f658c8abd20f,Land Rover Range Rover Evoque,Prestige,"€ 12 999,-",SUV/4x4/Pick-Up,Occasion,,5,15641196004MD20150701139.84,,175 000 km,07/2015,140 kW (190 CH),Boîte manuelle,,Diesel,,Orange,,,28
https://www.autoscout24.fr/offres/bmw-318-318d-143-ch-sport-diesel-gris-cec36443-0c85-4eb9-9c5b-a96c7f9a16b6,BMW 318,318d 143 ch Sport,"€ 11 990,-",Berline,Occasion,5,4,ec9asw,12 mois,175 000 km,12/2014,105 kW (143 CH),Boîte manuelle,1 995 cm³,Diesel,,GRIS FONCE,,Noir,1
https://www.autoscout24.fr/offres/fiat-500-1-0-hybrid-bsg-lounge-essence-bleu-b74de984-ee5e-44e3-8d28-905b6571111d,Fiat 500,1.0 Hybrid BSG Lounge,"€ 10 890,-",Citadine,Occasion,4,3,EX14802,12 mois,8 311 km,05/2021,52 kW (71 CH),Avant,999 cm³,Essence,116 g/km (mixte),Bleu,Métallisé,,2
https://www.autoscout24.fr/offres/volvo-s60-summum-geartronic-diesel-noir-ea25d259-2a28-415e-8289-599496c49dc5,Volvo S60,Summum Geartronic,"€ 13 999,-",Berline,Occasion,,4,73164866AD20130628139.84,6 mois,114 247 km,06/2013,140 kW (190 CH),Boîte automatique,,Diesel,,Noir,,,3
https://www.autoscout24.fr/offres/citroen-c3-aircross-citroen-1-5-bluehdi-100ch-shine-start-stop-diesel-blanc-187ba40a-c488-4d8c-a69d-20242e0ed18b,Citroen C3 Aircross,Citroën 1.5 BLUEHDI 100ch SHINE START-STOP,"€ 8 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,138 990 km,12/2018,76 kW (103 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Blanc,,,4
https://www.autoscout24.fr/offres/volkswagen-golf-volkswagen-golf-vi-1-2-tsi-105-confortline-dsg-5p-essence-gris-df8e385e-efa9-4c05-83d6-0c4b75103158,Volkswagen Golf,VOLKSWAGEN GOLF VI 1.2 TSI 105 CONFORTLINE DSG 5P,"€ 9 900,-",Berline,Occasion,5,4,,3 mois,54 800 km,04/2011,78 kW (106 CH),Boîte automatique,,Essence,0 g/km (mixte),GRIS,,,5
https://www.autoscout24.fr/offres/hyundai-coupe-coupe-2-0-143ch-fx-1ere-main-suivi-garantie-6-a-essence-gris-2ee65b62-cd27-440a-bdb4-abb6481ec5e0,Hyundai Coupe,Coupé 2.0 143ch FX 1ère MAIN SUIVI & GARANTIE 6 A,"€ 6 790,-",Coupé,Occasion,4,2,,,185 000 km,03/2008,106 kW (144 CH),Boîte manuelle,,Essence,0 g/km (mixte),Gris,,,6
https://www.autoscout24.fr/offres/volkswagen-touran-ii-7-places-pack-highline-2-0-tdi-140-cv-garantie-diesel-c2081c15-cfce-4bf8-b712-de52b0f76906,Volkswagen Touran,II 7 PLACES PACK HIGHLINE 2.0 TDI 140 cv GARANTIE,"€ 10 990,-",Monospace,Occasion,255,5,,,164 974 km,10/2014,104 kW (141 CH),Boîte manuelle,,Diesel,0 g/km (mixte),,,,7
https://www.autoscout24.fr/offres/jaguar-xf-3-0-v6-d-s-275-luxe-premium-a-diesel-gris-87762d6d-3d29-46ce-ac07-00feae6b5e48,Jaguar XF,3.0 V6 D S - 275 Luxe Premium A,"€ 11 490,-",Berline,Occasion,5,5,cjbexk081,3 mois,146 900 km,07/2009,202 kW (275 CH),Boîte automatique,2 993 cm³,Diesel,,Grey,,Beige,8
https://www.autoscout24.fr/offres/peugeot-2008-ii-1-5-bluehdi-110-active-business-diesel-c7a10745-5db1-4949-bbb8-728cb7a8d3ff,Peugeot 2008,II 1.5 BlueHDi 110 Active Business,"€ 13 880,-",SUV/4x4/Pick-Up,Occasion,5,5,r0061230,6 mois,93 741 km,02/2021,81 kW (110 CH),Boîte manuelle,,Diesel,114 g/km (mixte),Gris foncé,,Noir,9
https://www.autoscout24.fr/offres/toyota-yaris-1-0-vvt-i-tendance-essence-blanc-5153ee6b-9d71-4dfd-befc-903e263b25b2,Toyota Yaris,1.0 VVT-i Tendance,"€ 8 290,-",Citadine,Occasion,5,5,YA70137,12 mois,57 846 km,06/2014,51 kW (69 CH),Avant,998 cm³,Essence,111 g/km (mixte),Blanc,Métallisé,Noir,10
https://www.autoscout24.fr/offres/renault-scenic-1-6-16v-115ch-confort-expression-bva-automatique-essence-1ed4b9f2-389b-4eb2-8385-da972018abd7,Renault Scenic,1.6 16V 115CH CONFORT EXPRESSION BVA AUTOMATIQUE,"€ 2 990,-",Monospace,Occasion,5,,1992,3 mois,190 552 km,01/2005,86 kW (117 CH),Boîte automatique,1 598 cm³,Essence,191 g/km (mixte),BLEU F,,Noir,11
https://www.autoscout24.fr/offres/infiniti-q30-s-1-6t-156-7dct-premium-tech-siege-chauffant-essence-blanc-8ae65bfa-a4a3-4195-b930-a251a5cd89cc,Infiniti Q30,S 1.6t 156 7DCT Premium Tech / Siege chauffant,"€ 13 490,-",Berline,Occasion,5,5,9evqt4al,6 mois,114 200 km,05/2017,115 kW (156 CH),Boîte automatique,1 595 cm³,Essence,,White,,,12
https://www.autoscout24.fr/offres/smart-fortwo-0-9-t-90-brabus-style-twinamic-bva-essence-gris-8fe2710c-fed8-4136-a9dc-b18524af9941,smart forTwo,0.9 T 90 BRABUS STYLE TWINAMIC BVA,"€ 10 990,-",Berline,Occasion,2,3,,,82 000 km,08/2019,67 kW (91 CH),Boîte automatique,,Essence,0 g/km (mixte),Gris,,,13
https://www.autoscout24.fr/offres/smart-fortwo-0-9-t-90-brabus-style-twinamic-bva-essence-gris-8fe2710c-fed8-4136-a9dc-b18524af9941,smart forTwo,0.9 T 90 BRABUS STYLE TWINAMIC BVA,"€ 10 990,-",Berline,Occasion,2,3,,,82 000 km,08/2019,67 kW (91 CH),Boîte automatique,,Essence,0 g/km (mixte),Gris,,,14
https://www.autoscout24.fr/offres/citroen-c3-1-2-vti-exclusive-1er-main-essence-d2983448-17d3-403a-a5f9-c404097c95ef,Citroen C3,1.2 VTI EXCLUSIVE 1ER MAIN,"€ 4 990,-",Berline,Occasion,5,5,1984,3 mois,112 120 km,09/2013,61 kW (83 CH),Boîte manuelle,1 199 cm³,Essence,107 g/km (mixte),ROUGE,,Noir,15
https://www.autoscout24.fr/offres/citroen-c3-1-2-vti-exclusive-1er-main-essence-d2983448-17d3-403a-a5f9-c404097c95ef,Citroen C3,1.2 VTI EXCLUSIVE 1ER MAIN,"€ 4 990,-",Berline,Occasion,5,5,1984,3 mois,112 120 km,09/2013,61 kW (83 CH),Boîte manuelle,1 199 cm³,Essence,107 g/km (mixte),ROUGE,,Noir,16
https://www.autoscout24.fr/offres/nissan-leaf-109ch-24kwh-flex-visia-achat-integrale-electrique-7338e39b-625a-431b-9bec-ff6b5e504e99,Nissan Leaf,109CH 24KWH FLEX VISIA ACHAT INTEGRALE,"€ 5 990,-",Berline,Occasion,5,5,1982,3 mois,63 782 km,09/2016,81 kW (110 CH),Boîte automatique,,Electrique,0 g/km (mixte),ROUGE,,Noir,17
https://www.autoscout24.fr/offres/nissan-leaf-109ch-24kwh-flex-visia-achat-integrale-electrique-7338e39b-625a-431b-9bec-ff6b5e504e99,Nissan Leaf,109CH 24KWH FLEX VISIA ACHAT INTEGRALE,"€ 5 990,-",Berline,Occasion,5,5,1982,3 mois,63 782 km,09/2016,81 kW (110 CH),Boîte automatique,,Electrique,0 g/km (mixte),ROUGE,,Noir,18
https://www.autoscout24.fr/offres/audi-a3-a3-ambiente-1-9-tdi-diesel-gris-cc64b460-0ffd-407c-a087-482e66e395e0,Audi A3,"A3 AMBIENTE 1,9 TDI","€ 4 999,-",Berline,Occasion,,,916246MD2001121474.336,,128 197 km,12/2001,74 kW (101 CH),Boîte manuelle,,Diesel,,Gris,,,19
https://www.autoscout24.fr/offres/audi-a3-a3-ambiente-1-9-tdi-diesel-gris-cc64b460-0ffd-407c-a087-482e66e395e0,Audi A3,"A3 AMBIENTE 1,9 TDI","€ 4 999,-",Berline,Occasion,,,916246MD2001121474.336,,128 197 km,12/2001,74 kW (101 CH),Boîte manuelle,,Diesel,,Gris,,,20
https://www.autoscout24.fr/offres/citroen-ds3-citroen-1-6-bluehdi-100-ch-darklight-garantie-6-m-diesel-noir-00bf7851-0bdc-492f-9814-1a4cff791623,Citroen DS3,Citroën 1.6 BLUEHDI 100 CH DARKLIGHT- GARANTIE 6 M,"€ 6 990,-",Berline,Occasion,5,3,,,147 000 km,09/2015,73 kW (99 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noir,,,23
https://www.autoscout24.fr/offres/citroen-ds3-citroen-1-6-bluehdi-100-ch-darklight-garantie-6-m-diesel-noir-00bf7851-0bdc-492f-9814-1a4cff791623,Citroen DS3,Citroën 1.6 BLUEHDI 100 CH DARKLIGHT- GARANTIE 6 M,"€ 6 990,-",Berline,Occasion,5,3,,,147 000 km,09/2015,73 kW (99 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noir,,,24
https://www.autoscout24.fr/offres/bmw-318-318d-150-luxury-diesel-noir-fb0d005e-1b28-4f42-9211-da6b7e30ba04,BMW 318,318d 150 Luxury,"€ 13 890,-",Berline,Occasion,5,5,r0058969,6 mois,157 046 km,03/2016,110 kW (150 CH),Boîte manuelle,,Diesel,121 g/km (mixte),Noir,,Beige,25
https://www.autoscout24.fr/offres/bmw-318-318d-150-luxury-diesel-noir-fb0d005e-1b28-4f42-9211-da6b7e30ba04,BMW 318,318d 150 Luxury,"€ 13 890,-",Berline,Occasion,5,5,r0058969,6 mois,157 046 km,03/2016,110 kW (150 CH),Boîte manuelle,,Diesel,121 g/km (mixte),Noir,,Beige,26
https://www.autoscout24.fr/offres/volkswagen-tiguan-2-0l-tdi-177-r-exclusive-dsg-garantie-diesel-4b5e5601-f919-41cf-bb5b-6f57f3f5ec6a,Volkswagen Tiguan,2.0L TDI 177 R-Exclusive DSG GARANTIE,"€ 15 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,110 000 km,03/2014,131 kW (178 CH),Boîte automatique,,Diesel,0 g/km (mixte),Autre,,,27
https://www.autoscout24.fr/offres/volkswagen-tiguan-2-0l-tdi-177-r-exclusive-dsg-garantie-diesel-4b5e5601-f919-41cf-bb5b-6f57f3f5ec6a,Volkswagen Tiguan,2.0L TDI 177 R-Exclusive DSG GARANTIE,"€ 15 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,110 000 km,03/2014,131 kW (178 CH),Boîte automatique,,Diesel,0 g/km (mixte),Autre,,,28
https://www.autoscout24.fr/offres/peugeot-208-1-2-vti-82ch-active-essence-argent-eb0083d5-a71c-498a-b632-95f01e8ca4df,Peugeot 208,1.2 VTI 82ch ACTIVE,"€ 4 990,-",Citadine,Occasion,5,5,,,136 500 km,11/2016,61 kW (83 CH),Boîte manuelle,,Essence,0 g/km (mixte),Argent,,,1
https://www.autoscout24.fr/offres/audi-a1-s-line-essence-gris-e2e3be58-3a40-40d8-a18c-52a14d61c580,Audi A1,S line,"€ 17 990,-",Autres,Occasion,5,5,WAUZZZGB1LR022918,12 mois,135 900 km,12/2019,85 kW (116 CH),Semi-automatique,,Essence,106 g/km (mixte),GRIS,,,2
https://www.autoscout24.fr/offres/toyota-yaris-3-1-5-vvt-i-110-design-essence-noir-8b325229-1576-477d-a5f9-8f77b70d66f5,Toyota Yaris,3 1.5 VVT-I 110 Design,"€ 10 190,-",Citadine,Occasion,5,5,r0061799,6 mois,79 487 km,04/2019,82 kW (111 CH),Boîte manuelle,,Essence,116 g/km (mixte),Noir,,Gris,3
https://www.autoscout24.fr/offres/nissan-pixo-essence-gris-3d5c9ff2-b314-4abb-9f8c-a1947ead9fd0,Nissan Pixo,,"€ 2 950,-",Citadine,Occasion,5,5,,,175 000 km,09/2011,51 kW (69 CH),Boîte manuelle,,Essence,0 g/km (mixte),Gris,,,4
https://www.autoscout24.fr/offres/hyundai-tucson-1-6-crdi-115-hybrid-48v-n-line-edition-diesel-noir-d4877b34-2360-4e01-9301-2a28488380e2,Hyundai TUCSON,1.6 CRDi 115 hybrid 48V N Line Edition,"€ 20 498,-",SUV/4x4/Pick-Up,Occasion,5,5,,,57 946 km,07/2020,85 kW (116 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noir,,,5
https://www.autoscout24.fr/offres/volkswagen-polo-polo-1-4-tdi-conforline-10-10-226-wmkms-2900-diesel-ce143f37-bb0b-4dc9-84b1-f889605c9f61,Volkswagen Polo,POLO 1.4 tdi conforlîne 10/10 226 Wmkms. 2900€,"€ 3 950,-",Autres,Occasion,,,,,226 200 km,10/2010,70 kW (95 CH),,,Diesel,,,Autres,,6
https://www.autoscout24.fr/offres/citroen-grand-c4-picasso-bluehdi-150ch-exclusive-s-u0026s-diesel-7c2f3c8c-9206-4cc0-baa2-274ba6209e91,Citroen Grand C4 Picasso,BLUEHDI 150CH EXCLUSIVE S\u0026S,"€ 8 890,-",Monospace,Occasion,7,5,758,3 mois,194 828 km,11/2014,112 kW (152 CH),Boîte manuelle,1 997 cm³,Diesel,107 g/km (mixte),BLANC,,Noir,7
https://www.autoscout24.fr/offres/toyota-corolla-xii-2-0-vvt-i-184-hybride-cvt-dynamic-business-a-electrique-essence-cb6e6773-db2f-4dee-b75c-4b918ab4f0cf,Toyota Corolla,XII 2.0 VVT-i 184 Hybride CVT Dynamic Business - A,"€ 16 910,-",Berline,Occasion,5,5,r0061544,6 mois,101 056 km,01/2020,112 kW (152 CH),Boîte automatique,,,85 g/km (mixte),Gris clair,,Noir,8
https://www.autoscout24.fr/offres/mercedes-benz-c-180-mercedes-c180-cdi-122cv-9g-tronic-amg-line-83500km-diesel-gris-48161af2-dddc-4307-b74d-94d91738fc8c,Mercedes-Benz C 180,Mercedes c180 CDI 122cv 9G-tronic AMG line 83500km,"€ 23 990,-",Berline,Occasion,5,4,,,83 500 km,02/2021,90 kW (122 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,9
https://www.autoscout24.fr/offres/citroen-c4-picasso-puretech-130ch-feel-s-u0026s-essence-60639404-c80a-468a-853f-754d8810122a,Citroen C4 Picasso,PURETECH 130CH FEEL S\u0026S,"€ 6 990,-",Monospace,Occasion,5,5,1983,3 mois,119 119 km,10/2017,98 kW (133 CH),Boîte manuelle,1 199 cm³,Essence,115 g/km (mixte),BORDEAUX,,Noir,10
https://www.autoscout24.fr/offres/audi-a1-1-4-tfsi-185-ambition-luxe-s-tronic-bva-essence-gris-e7b6f958-91fd-4e35-9f18-3c8b6963439c,Audi A1,1.4 TFSI 185 AMBITION LUXE S-TRONIC BVA,"€ 14 290,-",Berline,Occasion,4,3,,,104 000 km,10/2013,137 kW (186 CH),Boîte automatique,,Essence,0 g/km (mixte),Gris,,,11
https://www.autoscout24.fr/offres/volkswagen-tiguan-2-0-tdi-140ch-bluemotion-carat-toit-ouvrant-ca-diesel-beige-df5866b5-0e8b-4077-8d52-b723e9efeb51,Volkswagen Tiguan,2.0 TDI 140CH BLUEMOTION CARAT * TOIT OUVRANT * CA,"€ 12 990,-",SUV/4x4/Pick-Up,Occasion,,,,3 mois,132 292 km,03/2014,104 kW (141 CH),Boîte manuelle,,Diesel,138 g/km (mixte),BEIGE,,,12
https://www.autoscout24.fr/offres/nissan-qashqai-1-3-digt-140-hybrid-mhev-business-2wd-1ere-main-ca-electrique-essence-noir-91a90296-7a82-4623-acce-cd278ab7f3d5,Nissan Qashqai,1.3 DIGT 140 HYBRID MHEV BUSINESS 2WD 1ÈRE MAIN CA,"€ 16 500,-",SUV/4x4/Pick-Up,Occasion,5,5,,,63 000 km,09/2021,104 kW (141 CH),Boîte manuelle,,,0 g/km (mixte),Noir,,,13
https://www.autoscout24.fr/offres/nissan-qashqai-1-3-digt-140-hybrid-mhev-business-2wd-1ere-main-ca-electrique-essence-noir-91a90296-7a82-4623-acce-cd278ab7f3d5,Nissan Qashqai,1.3 DIGT 140 HYBRID MHEV BUSINESS 2WD 1ÈRE MAIN CA,"€ 16 500,-",SUV/4x4/Pick-Up,Occasion,5,5,,,63 000 km,09/2021,104 kW (141 CH),Boîte manuelle,,,0 g/km (mixte),Noir,,,14
https://www.autoscout24.fr/offres/peugeot-108-1-0-vti-70-ch-style-camera-essence-blanc-40085869-892a-48cd-aa99-2c9d7388f279,Peugeot 108,1.0 VTI 70 ch STYLE + CAMERA,"€ 5 490,-",Berline,Occasion,4,3,,,99 244 km,10/2014,51 kW (69 CH),Boîte manuelle,,Essence,0 g/km (mixte),Blanc,,,15
https://www.autoscout24.fr/offres/peugeot-108-1-0-vti-70-ch-style-camera-essence-blanc-40085869-892a-48cd-aa99-2c9d7388f279,Peugeot 108,1.0 VTI 70 ch STYLE + CAMERA,"€ 5 490,-",Berline,Occasion,4,3,,,99 244 km,10/2014,51 kW (69 CH),Boîte manuelle,,Essence,0 g/km (mixte),Blanc,,,16
https://www.autoscout24.fr/offres/kia-sorento-2-5-140ch-crdi-4x4-diesel-noir-e418b030-5238-42b8-adb8-bcc4d0761ee4,Kia Sorento,2.5 140ch crdi 4x4,"€ 5 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,250 000 km,04/2006,104 kW (141 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noir,,,17
https://www.autoscout24.fr/offres/kia-sorento-2-5-140ch-crdi-4x4-diesel-noir-e418b030-5238-42b8-adb8-bcc4d0761ee4,Kia Sorento,2.5 140ch crdi 4x4,"€ 5 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,250 000 km,04/2006,104 kW (141 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noir,,,18
https://www.autoscout24.fr/offres/toyota-yaris-cross-toit-pano-03-2022-46-229-kms-1-5-hybrid-116h-col-autres-blanc-7e211a43-5443-46ff-8987-1e96acbf0398,Toyota Yaris Cross,- TOIT PANO 03/2022 46.229 KMS 1.5 HYBRID 116H COL,"€ 22 200,-",SUV/4x4/Pick-Up,Occasion,,,VO1896,,46 229 km,03/2022,,Boîte automatique,,Autres,,Blanc,,,19
https://www.autoscout24.fr/offres/toyota-yaris-cross-toit-pano-03-2022-46-229-kms-1-5-hybrid-116h-col-autres-blanc-7e211a43-5443-46ff-8987-1e96acbf0398,Toyota Yaris Cross,- TOIT PANO 03/2022 46.229 KMS 1.5 HYBRID 116H COL,"€ 22 200,-",SUV/4x4/Pick-Up,Occasion,,,VO1896,,46 229 km,03/2022,,Boîte automatique,,Autres,,Blanc,,,20
https://www.autoscout24.fr/offres/citroen-ds3-1-2-vti-82-pack-phase-2-essence-blanc-b7c011a1-15e3-4efc-aa74-6088d8dd2d58,Citroen DS3,1.2 VTi - 82 PACK PHASE 2,"€ 5 590,-",Citadine,Occasion,,3,0891-0009389,,164 880 km,12/2013,60 kW (82 CH),Boîte manuelle,1 199 cm³,Essence,104 g/km (mixte),Blanc,,,21
https://www.autoscout24.fr/offres/citroen-ds3-1-2-vti-82-pack-phase-2-essence-blanc-b7c011a1-15e3-4efc-aa74-6088d8dd2d58,Citroen DS3,1.2 VTi - 82 PACK PHASE 2,"€ 5 590,-",Citadine,Occasion,,3,0891-0009389,,164 880 km,12/2013,60 kW (82 CH),Boîte manuelle,1 199 cm³,Essence,104 g/km (mixte),Blanc,,,22
https://www.autoscout24.fr/offres/audi-a3-1-6-tdi-105ch-dpf-start-stop-ambiente-diesel-bleu-c2995186-4aa7-41e4-8b63-3888bca4c39e,Audi A3,1.6 TDI 105CH DPF START/STOP AMBIENTE,"€ 11 990,-",Berline,Occasion,,5,,12 mois,61 387 km,08/2012,78 kW (106 CH),Boîte manuelle,,Diesel,112 g/km (mixte),Bleu,,,23
https://www.autoscout24.fr/offres/audi-a3-1-6-tdi-105ch-dpf-start-stop-ambiente-diesel-bleu-c2995186-4aa7-41e4-8b63-3888bca4c39e,Audi A3,1.6 TDI 105CH DPF START/STOP AMBIENTE,"€ 11 990,-",Berline,Occasion,,5,,12 mois,61 387 km,08/2012,78 kW (106 CH),Boîte manuelle,,Diesel,112 g/km (mixte),Bleu,,,24
https://www.autoscout24.fr/offres/peugeot-208-1-2-vti-active-5p-63000-km-essence-b3a93b44-c594-48e5-addd-00a6b4e13813,Peugeot 208,1.2 VTI ACTIVE 5P 63000 KM,"€ 5 990,-",Berline,Occasion,5,5,1973,3 mois,63 907 km,12/2012,61 kW (83 CH),Boîte manuelle,1 199 cm³,Essence,104 g/km (mixte),BLANC,,Noir,25
https://www.autoscout24.fr/offres/peugeot-208-1-2-vti-active-5p-63000-km-essence-b3a93b44-c594-48e5-addd-00a6b4e13813,Peugeot 208,1.2 VTI ACTIVE 5P 63000 KM,"€ 5 990,-",Berline,Occasion,5,5,1973,3 mois,63 907 km,12/2012,61 kW (83 CH),Boîte manuelle,1 199 cm³,Essence,104 g/km (mixte),BLANC,,Noir,26
https://www.autoscout24.fr/offres/peugeot-308-1-2-thp-110-allure-essence-gris-9882e2f5-5cb2-43f4-8065-db3af12f54d4,Peugeot 308,1.2 thp 110 allure,"€ 6 990,-",Berline,Occasion,5,5,,,73 000 km,09/2015,81 kW (110 CH),Boîte manuelle,,Essence,0 g/km (mixte),Gris,,,27
https://www.autoscout24.fr/offres/peugeot-308-1-2-thp-110-allure-essence-gris-9882e2f5-5cb2-43f4-8065-db3af12f54d4,Peugeot 308,1.2 thp 110 allure,"€ 6 990,-",Berline,Occasion,5,5,,,73 000 km,09/2015,81 kW (110 CH),Boîte manuelle,,Essence,0 g/km (mixte),Gris,,,28
https://www.autoscout24.fr/offres/citroen-ds3-1-2-vti-82-pack-phase-2-essence-blanc-b7c011a1-15e3-4efc-aa74-6088d8dd2d58,Citroen DS3,1.2 VTi - 82 PACK PHASE 2,"€ 5 590,-",Citadine,Occasion,,3,0891-0009389,,164 880 km,12/2013,60 kW (82 CH),Boîte manuelle,1 199 cm³,Essence,104 g/km (mixte),Blanc,,,1
https://www.autoscout24.fr/offres/audi-a3-1-6-tdi-105ch-dpf-start-stop-ambiente-diesel-bleu-c2995186-4aa7-41e4-8b63-3888bca4c39e,Audi A3,1.6 TDI 105CH DPF START/STOP AMBIENTE,"€ 11 990,-",Berline,Occasion,,5,,12 mois,61 387 km,08/2012,78 kW (106 CH),Boîte manuelle,,Diesel,112 g/km (mixte),Bleu,,,2
https://www.autoscout24.fr/offres/peugeot-208-1-2-vti-active-5p-63000-km-essence-b3a93b44-c594-48e5-addd-00a6b4e13813,Peugeot 208,1.2 VTI ACTIVE 5P 63000 KM,"€ 5 990,-",Berline,Occasion,5,5,1973,3 mois,63 907 km,12/2012,61 kW (83 CH),Boîte manuelle,1 199 cm³,Essence,104 g/km (mixte),BLANC,,Noir,3
https://www.autoscout24.fr/offres/peugeot-308-1-2-thp-110-allure-essence-gris-9882e2f5-5cb2-43f4-8065-db3af12f54d4,Peugeot 308,1.2 thp 110 allure,"€ 6 990,-",Berline,Occasion,5,5,,,73 000 km,09/2015,81 kW (110 CH),Boîte manuelle,,Essence,0 g/km (mixte),Gris,,,4
https://www.autoscout24.fr/offres/peugeot-5008-allure-diesel-bleu-51c83bd1-3edc-49d2-8d2b-de511fe68119,Peugeot 5008,Allure,"€ 13 990,-",Autres,Occasion,7,5,VF3MCYHZJJL023216,3 mois,125 000 km,03/2018,96 kW (131 CH),Boîte manuelle,,Diesel,106 g/km (mixte),BLEU,,,5
https://www.autoscout24.fr/offres/mercedes-benz-c-220-220-cdi-blueefficiency-avantgarde-diesel-noir-617b3721-18f2-4a8e-b93a-cffb7e8ed3cb,Mercedes-Benz C 220,220 CDI BlueEfficiency Avantgarde,"€ 10 990,-",Berline,Occasion,5,5,,12 mois,135 230 km,03/2010,126 kW (171 CH),Boîte automatique,,Diesel,0 g/km (mixte),Noir,,,6
https://www.autoscout24.fr/offres/toyota-auris-hybride-136h-connect-15-electrique-essence-gris-046b1c73-7660-4d50-8c64-accf65f482d1,Toyota Auris,Hybride 136h Connect 15,"€ 6 990,-",Berline,Occasion,5,5,,12 mois,202 267 km,03/2012,73 kW (99 CH),Boîte manuelle,,,0 g/km (mixte),Grise,,,7
https://www.autoscout24.fr/offres/bmw-x5-m50d-381ch-diesel-noir-8349bbd9-1d5b-406e-bde1-d105bec7f02b,BMW X5,M50D 381CH,"€ 27 900,-",Autres,Occasion,,5,1324-0004675,,166 702 km,11/2016,,Boîte automatique,2 993 cm³,Diesel,173 g/km (mixte),Noir,,,8
https://www.autoscout24.fr/offres/mercedes-benz-a-200-a200-amg-line-163cv-to-led-camera-pack-sport-black-essence-argent-a1b963f3-6349-4f5b-9e98-16f68932ae02,Mercedes-Benz A 200,A200 AMG LINE 163CV TO LED CAMERA PACK SPORT BLACK,"€ 22 990,-",Berline,Occasion,5,5,,,108 765 km,05/2019,120 kW (163 CH),Boîte automatique,,Essence,134 g/km (mixte),ARGENT IRRIDIUM MÉTALLISÉE,,,9
